seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	54606210	54606292	83	*	X12107	4696	54606160	54610281	4122	+	0	inside	49	NDUFA3
chr19	54619046	54619132	87	*	X12108	26121	54618790	54635150	16361	+	0	inside	255	PRPF31
chr19	54619046	54619132	87	*	X12108	29844	54610320	54619055	8736	-	0	overlapStart	0	TFPT
chr19	54704596	54704906	311	*	X12109	6203	54704726	54711515	6790	+	0	overlapStart	0	RPS9
chr19	54960234	54960287	54	*	X12110	114823	54960065	54973196	13132	+	0	inside	168	LENG8
chr19	54960345	54960496	152	*	X12111	114823	54960065	54973196	13132	+	0	inside	279	LENG8
chr19	55770308	55770410	103	*	X12119	22870	55741147	55770038	28892	-	269	upstream	269	PPP6R1
chr19	55770714	55770788	75	*	X12120	22870	55741147	55770038	28892	-	675	upstream	675	PPP6R1
chr19	55919130	55919299	170	*	X12121	27338	55912650	55919325	6676	-	0	inside	25	UBE2S
chr19	56092178	56092189	12	*	X12129	163033	56088891	56092211	3321	-	0	inside	21	ZNF579
chr19	56092216	56092483	268	*	X12130	163033	56088891	56092211	3321	-	4	upstream	4	ZNF579
chr19	56111374	56111395	22	*	X12131	147807	56111730	56114504	2775	+	334	upstream	334	ZNF524
chr19	56111418	56111605	188	*	X12132	147807	56111730	56114504	2775	+	124	upstream	124	ZNF524
chr19	56111722	56111809	88	*	X12133	147807	56111730	56114504	2775	+	0	overlapStart	0	ZNF524
chr19	56135841	56135995	155	*	X12134	147808	56132107	56135941	3835	-	0	overlapStart	0	ZNF784
chr19	56146128	56146516	389	*	X12135	51545	56146825	56156989	10165	+	308	upstream	308	ZNF581
chr19	56165085	56165141	57	*	X12137	11338	56165416	56186082	20667	+	274	upstream	274	U2AF2
chr19	56186564	56186860	297	*	X12141	29924	56186561	56207133	20573	+	0	inside	2	EPN1
chr19	56652573	56652604	32	*	X12143	55311	56652535	56672262	19728	+	0	inside	37	ZNF444
chr19	56652647	56652659	13	*	X12144	55311	56652535	56672262	19728	+	0	inside	111	ZNF444
chr19	56879602	56879647	46	*	X12145	147947	56879468	56891196	11729	+	0	inside	133	ZNF542P
chr19	56879602	56879647	46	*	X12145	79149	56732679	56879752	147074	-	0	inside	104	ZSCAN5A
chr19	56879725	56879796	72	*	X12146	147947	56879468	56891196	11729	+	0	inside	256	ZNF542P
chr19	56879725	56879796	72	*	X12146	79149	56732679	56879752	147074	-	0	overlapStart	0	ZSCAN5A
chr19	56879809	56879823	15	*	X12147	79149	56732679	56879752	147074	-	56	upstream	56	ZSCAN5A
chr19	57018788	57018819	32	*	X12148	57573	57019212	57040269	21058	+	392	upstream	392	ZNF471
chr19	57018850	57019110	261	*	X12149	57573	57019212	57040269	21058	+	101	upstream	101	ZNF471
chr19	57019124	57019156	33	*	X12150	57573	57019212	57040269	21058	+	55	upstream	55	ZNF471
chr19	57019183	57019202	20	*	X12151	57573	57019212	57040269	21058	+	9	upstream	9	ZNF471
chr19	57019225	57019245	21	*	X12152	57573	57019212	57040269	21058	+	0	inside	12	ZNF471
chr19	57019288	57019334	47	*	X12153	57573	57019212	57040269	21058	+	0	inside	75	ZNF471
chr19	57019404	57019414	11	*	X12154	57573	57019212	57040269	21058	+	0	inside	191	ZNF471
chr19	57049620	57050109	490	*	X12155	140612	57050317	57068170	17854	+	207	upstream	207	ZFP28
chr19	57050272	57050289	18	*	X12156	140612	57050317	57068170	17854	+	27	upstream	27	ZFP28
chr19	57078816	57079161	346	*	X12157	388566	57078890	57100278	21389	+	0	overlapStart	0	ZNF470
chr19	57079176	57079210	35	*	X12158	388566	57078890	57100278	21389	+	0	inside	285	ZNF470
chr19	57106494	57106549	56	*	X12159	58491	57106664	57135544	28881	+	114	upstream	114	ZNF71
chr19	57106567	57106785	219	*	X12160	58491	57106664	57135544	28881	+	0	overlapStart	0	ZNF71
chr19	57874748	57874928	181	*	X12161	10597	57874879	57876721	1843	+	0	overlapStart	0	TRAPPC2B
chr19	57874748	57874928	181	*	X12161	284306	57874879	57890925	16047	+	0	overlapStart	0	ZNF547
chr19	58038552	58038648	97	*	X12162	256051	58038693	58052244	13552	+	44	upstream	44	ZNF549
chr19	58038740	58038763	24	*	X12163	256051	58038693	58052244	13552	+	0	inside	46	ZNF549
chr19	58281135	58281169	35	*	X12164	54807	58281020	58311962	30943	+	0	inside	114	ZNF586
chr19	58459090	58459111	22	*	X12165	10172	58452201	58459077	6877	-	12	upstream	12	ZNF256
chr19	58459368	58459423	56	*	X12166	10172	58452201	58459077	6877	-	290	upstream	290	ZNF256
chr19	58513903	58513933	31	*	X12167	100128398	58514262	58518574	4313	+	328	upstream	328	LOC100128398
chr19	58514018	58514254	237	*	X12168	100128398	58514262	58518574	4313	+	7	upstream	7	LOC100128398
chr19	58514343	58514354	12	*	X12169	100128398	58514262	58518574	4313	+	0	inside	80	LOC100128398
chr19	58740107	58740426	320	*	X12172	27300	58740070	58775008	34939	+	0	inside	36	ZNF544
chr19	58838194	58838211	18	*	X12175	342945	58838385	58853712	15328	+	173	upstream	173	ZSCAN22
chr19	58838252	58838906	655	*	X12176	342945	58838385	58853712	15328	+	0	overlapStart	0	ZSCAN22
chr19	58859223	58859241	19	*	X12177	503538	58859117	58866549	7433	+	0	inside	105	A1BG-AS1
chr19	58874010	58874023	14	*	X12178	1	58858172	58874214	16043	-	0	inside	190	A1BG
chr19	58874010	58874023	14	*	X12178	162968	58865723	58874214	8492	-	0	inside	190	ZNF497
chr19	58891949	58892409	461	*	X12179	116412	58878990	58892389	13400	-	0	overlapStart	0	ZNF837
chr19	58898064	58898169	106	*	X12180	100616168	58898137	58898225	89	-	0	overlapEnd	55	MIR4754
chr19	58898064	58898169	106	*	X12180	6193	58898636	58906171	7536	+	466	upstream	466	RPS5
chr19	58898183	58898243	61	*	X12181	100616168	58898137	58898225	89	-	0	overlapStart	0	MIR4754
chr19	58898183	58898243	61	*	X12181	6193	58898636	58906171	7536	+	392	upstream	392	RPS5
chr19	58898463	58898474	12	*	X12182	100616168	58898137	58898225	89	-	237	upstream	237	MIR4754
chr19	58898463	58898474	12	*	X12182	6193	58898636	58906171	7536	+	161	upstream	161	RPS5
chr19	58898497	58898501	5	*	X12183	100616168	58898137	58898225	89	-	271	upstream	271	MIR4754
chr19	58898497	58898501	5	*	X12183	6193	58898636	58906171	7536	+	134	upstream	134	RPS5
chr19	59025407	59025445	39	*	X12187	10998	58990879	59023432	32554	-	1974	upstream	1974	SLC27A5
chr19	59030898	59031571	674	*	X12188	84878	59024897	59031188	6292	-	0	overlapStart	0	ZBTB45
chr19	59066194	59066428	235	*	X12189	27243	59062933	59066486	3554	-	0	inside	57	CHMP2A
chr19	59066491	59066638	148	*	X12190	27243	59062933	59066486	3554	-	4	upstream	4	CHMP2A
chr19	59070120	59070181	62	*	X12191	100131691	59070553	59086164	15612	+	371	upstream	371	MZF1-AS1
chr19	59070120	59070181	62	*	X12191	9040	59067079	59070343	3265	-	0	inside	161	UBE2M
chr19	59085008	59085021	14	*	X12193	65996	59086766	59110852	24087	+	1744	upstream	1744	CENPBD2P
chr19	59085008	59085021	14	*	X12193	7593	59073284	59084942	11659	-	65	upstream	65	MZF1
chr19	59085062	59085093	32	*	X12194	65996	59086766	59110852	24087	+	1672	upstream	1672	CENPBD2P
chr19	59085062	59085093	32	*	X12194	7593	59073284	59084942	11659	-	119	upstream	119	MZF1
chr20	277794	277804	11	*	X12195	85364	278204	280963	2760	+	399	upstream	399	ZCCHC3
chr20	277902	278367	466	*	X12196	85364	278204	280963	2760	+	0	overlapStart	0	ZCCHC3
chr20	361411	361769	359	*	X12202	57761	361308	378203	16896	+	0	inside	102	TRIB3
chr20	388498	388503	6	*	X12208	10616	388709	411610	22902	+	205	upstream	205	RBCK1
chr20	442981	443163	183	*	X12210	128637	416124	443187	27064	-	0	inside	23	TBC1D20
chr20	524259	524528	270	*	X12211	1457	463338	524482	61145	-	0	overlapStart	0	CSNK2A1
chr20	524620	524787	168	*	X12212	1457	463338	524482	61145	-	137	upstream	137	CSNK2A1
chr20	1165864	1165949	86	*	X12216	55321	1161215	1165117	3903	-	746	upstream	746	TMEM74B
chr20	1206117	1206136	20	*	X12217	642636	1206764	1235145	28382	+	627	upstream	627	RAD21L1
chr20	1305963	1306159	197	*	X12218	100507495	1305987	1359379	53393	+	0	overlapStart	0	SDCBP2-AS1
chr20	1373593	1373709	117	*	X12219	100528031	1290555	1373816	83262	-	0	inside	106	FKBP1A-SDCBP2
chr20	1373593	1373709	117	*	X12219	2280	1349621	1373816	24196	-	0	inside	106	FKBP1A
chr20	1373785	1373987	203	*	X12220	100528031	1290555	1373816	83262	-	0	overlapStart	0	FKBP1A-SDCBP2
chr20	1373785	1373987	203	*	X12220	2280	1349621	1373816	24196	-	0	overlapStart	0	FKBP1A
chr20	2082727	2082967	241	*	X12223	140901	2082528	2129198	46671	+	0	inside	198	STK35
chr20	2451221	2451453	233	*	X12227	6628	2442281	2451499	9219	-	0	inside	45	SNRPB
chr20	2451548	2451664	117	*	X12228	6628	2442281	2451499	9219	-	48	upstream	48	SNRPB
chr20	2632984	2633034	51	*	X12229	100302138	2633423	2633488	66	+	388	upstream	388	MIR1292
chr20	2632984	2633034	51	*	X12229	10528	2633178	2639039	5862	+	143	upstream	143	NOP56
chr20	2632984	2633034	51	*	X12229	692213	2634858	2634932	75	+	1823	upstream	1823	SNORD110
chr20	2633359	2633666	308	*	X12230	100302138	2633423	2633488	66	+	0	includeFeature	0	MIR1292
chr20	2633359	2633666	308	*	X12230	10528	2633178	2639039	5862	+	0	inside	180	NOP56
chr20	2633359	2633666	308	*	X12230	692213	2634858	2634932	75	+	1191	upstream	1191	SNORD110
chr20	2644803	2644964	162	*	X12231	3420	2639041	2644865	5825	-	0	overlapStart	0	IDH3B
chr20	2820679	2821017	339	*	X12235	64601	2821373	2847378	26006	+	355	upstream	355	VPS16
chr20	2821047	2821447	401	*	X12236	64601	2821373	2847378	26006	+	0	overlapStart	0	VPS16
chr20	3026560	3027056	497	*	X12239	64949	3026675	3028896	2222	+	0	overlapStart	0	MRPS26
chr20	3140277	3140711	435	*	X12240	22888	3088219	3140556	52338	-	0	overlapStart	0	UBOX5
chr20	3140277	3140711	435	*	X12240	60493	3127165	3140556	13392	-	0	overlapStart	0	FASTKD5
chr20	3185087	3185308	222	*	X12242	65992	3171012	3185295	14284	-	0	overlapStart	0	DDRGK1
chr20	3185332	3185350	19	*	X12243	65992	3171012	3185295	14284	-	36	upstream	36	DDRGK1
chr20	3451381	3451843	463	*	X12244	8455	3451665	3631769	180105	+	0	overlapStart	0	ATRN
chr20	3451855	3451972	118	*	X12245	8455	3451665	3631769	180105	+	0	inside	189	ATRN
chr20	3767583	3767623	41	*	X12246	1059	3764498	3767337	2840	-	245	upstream	245	CENPB
chr20	3767583	3767623	41	*	X12246	994	3767578	3786761	19184	+	0	inside	4	CDC25B
chr20	3800857	3801329	473	*	X12247	55317	3801171	3805954	4784	+	0	overlapStart	0	AP5S1
chr20	3995651	3996023	373	*	X12249	11237	3912069	3996216	84148	-	0	inside	192	RNF24
chr20	3996473	3996506	34	*	X12250	11237	3912069	3996216	84148	-	256	upstream	256	RNF24
chr20	4667036	4667171	136	*	X12251	5621	4666797	4682234	15438	+	0	inside	238	PRNP
chr20	5093880	5093918	39	*	X12252	29058	5049129	5093733	44605	-	146	upstream	146	TMEM230
chr20	5100035	5100074	40	*	X12253	100302739	5100232	5100615	384	+	157	upstream	157	PCNA-AS1
chr20	5100511	5100542	32	*	X12254	100302739	5100232	5100615	384	+	0	inside	278	PCNA-AS1
chr20	5107704	5107717	14	*	X12255	5111	5095599	5107268	11670	-	435	upstream	435	PCNA
chr20	5107704	5107717	14	*	X12255	8760	5107407	5178533	71127	+	0	inside	296	CDS2
chr20	5591418	5591573	156	*	X12256	56261	5525080	5591672	66593	-	0	inside	98	GPCPD1
chr20	5730780	5731107	328	*	X12257	149840	5731043	5844559	113517	+	0	overlapStart	0	SHLD1
chr20	5892245	5892473	229	*	X12258	1114	5891974	5906005	14032	+	0	inside	270	CHGB
chr20	5986471	5986928	458	*	X12259	54675	5986739	6020697	33959	+	0	overlapStart	0	CRLS1
chr20	8000272	8000380	109	*	X12263	56255	7961716	8000393	38678	-	0	inside	12	TMX4
chr20	9048348	9048499	152	*	X12264	5332	9049701	9461462	411762	+	1201	upstream	1201	PLCB4
chr20	9049646	9050277	632	*	X12265	5332	9049701	9461462	411762	+	0	overlapStart	0	PLCB4
chr20	9819572	9819737	166	*	X12266	57144	9518037	9819687	301651	-	0	overlapStart	0	PAK5
chr20	10015649	10015676	28	*	X12267	63926	10015697	10037407	21711	+	20	upstream	20	ANKEF1
chr20	10199488	10199502	15	*	X12268	6616	10199477	10288066	88590	+	0	inside	10	SNAP25
chr20	10200091	10200231	141	*	X12269	100131208	10004460	10200154	195695	-	0	overlapStart	0	SNAP25-AS1
chr20	10414691	10414704	14	*	X12270	128710	10415951	10604027	188077	+	1246	upstream	1246	SLX4IP
chr20	10414691	10414704	14	*	X12270	8195	10385428	10414887	29460	-	0	inside	182	MKKS
chr20	10414722	10414998	277	*	X12271	128710	10415951	10604027	188077	+	952	upstream	952	SLX4IP
chr20	10414722	10414998	277	*	X12271	8195	10385428	10414887	29460	-	0	overlapStart	0	MKKS
chr20	10415136	10415153	18	*	X12272	128710	10415951	10604027	188077	+	797	upstream	797	SLX4IP
chr20	10415136	10415153	18	*	X12272	8195	10385428	10414887	29460	-	248	upstream	248	MKKS
chr20	10415173	10415202	30	*	X12273	128710	10415951	10604027	188077	+	748	upstream	748	SLX4IP
chr20	10415173	10415202	30	*	X12273	8195	10385428	10414887	29460	-	285	upstream	285	MKKS
chr20	10415217	10415388	172	*	X12274	128710	10415951	10604027	188077	+	562	upstream	562	SLX4IP
chr20	10415217	10415388	172	*	X12274	8195	10385428	10414887	29460	-	329	upstream	329	MKKS
chr20	10415744	10415763	20	*	X12275	128710	10415951	10604027	188077	+	187	upstream	187	SLX4IP
chr20	10415744	10415763	20	*	X12275	8195	10385428	10414887	29460	-	856	upstream	856	MKKS
chr20	10415895	10415957	63	*	X12276	128710	10415951	10604027	188077	+	0	overlapStart	0	SLX4IP
chr20	10415895	10415957	63	*	X12276	8195	10385428	10414887	29460	-	1007	upstream	1007	MKKS
chr20	10416002	10416021	20	*	X12277	128710	10415951	10604027	188077	+	0	inside	50	SLX4IP
chr20	10416002	10416021	20	*	X12277	8195	10385428	10414887	29460	-	1114	upstream	1114	MKKS
chr20	10654566	10654690	125	*	X12278	182	10618332	10654694	36363	-	0	inside	3	JAG1
chr20	10654811	10654863	53	*	X12279	182	10618332	10654694	36363	-	116	upstream	116	JAG1
chr20	10654889	10654906	18	*	X12280	182	10618332	10654694	36363	-	194	upstream	194	JAG1
chr20	11871406	11871441	36	*	X12281	22903	11871477	11907243	35767	+	35	upstream	35	BTBD3
chr20	11871454	11871457	4	*	X12282	22903	11871477	11907243	35767	+	19	upstream	19	BTBD3
chr20	11871463	11871676	214	*	X12283	22903	11871477	11907243	35767	+	0	overlapStart	0	BTBD3
chr20	11871751	11871767	17	*	X12284	22903	11871477	11907243	35767	+	0	inside	273	BTBD3
chr20	13202415	13202574	160	*	X12285	140862	13202418	13281297	78880	+	0	overlapStart	0	ISM1
chr20	13765394	13765824	431	*	X12286	51575	13694969	13765579	70611	-	0	overlapStart	0	ESF1
chr20	13765394	13765824	431	*	X12286	79133	13765672	13799067	33396	+	0	overlapStart	0	NDUFAF5
chr20	13975675	13975819	145	*	X12287	140733	13976146	16033841	2057696	+	326	upstream	326	MACROD2
chr20	13975675	13975819	145	*	X12287	80343	13830044	13975979	145936	-	0	inside	159	SEL1L2
chr20	13975876	13975898	23	*	X12288	140733	13976146	16033841	2057696	+	247	upstream	247	MACROD2
chr20	13975876	13975898	23	*	X12288	80343	13830044	13975979	145936	-	0	inside	80	SEL1L2
chr20	13976362	13976384	23	*	X12289	140733	13976146	16033841	2057696	+	0	inside	215	MACROD2
chr20	13976362	13976384	23	*	X12289	80343	13830044	13975979	145936	-	382	upstream	382	SEL1L2
chr20	13976525	13976976	452	*	X12290	80343	13830044	13975979	145936	-	545	upstream	545	SEL1L2
chr20	16553951	16554240	290	*	X12291	55614	16252749	16554079	301331	-	0	overlapStart	0	KIF16B
chr20	16555450	16555489	40	*	X12292	55614	16252749	16554079	301331	-	1370	upstream	1370	KIF16B
chr20	16710368	16710883	516	*	X12293	6629	16710609	16722417	11809	+	0	overlapStart	0	SNRPB2
chr20	17550771	17550883	113	*	X12294	11034	17550599	17588652	38054	+	0	inside	171	DSTN
chr20	17550771	17550883	113	*	X12294	631	17474550	17549865	75316	-	905	upstream	905	BFSP1
chr20	17662667	17662679	13	*	X12295	6238	17594323	17662928	68606	-	0	inside	248	RRBP1
chr20	17662834	17662849	16	*	X12296	6238	17594323	17662928	68606	-	0	inside	78	RRBP1
chr20	17662899	17662969	71	*	X12297	6238	17594323	17662928	68606	-	0	overlapStart	0	RRBP1
chr20	17949011	17949110	100	*	X12298	92667	17949762	17971762	22001	+	651	upstream	651	MGME1
chr20	17949153	17949768	616	*	X12299	27131	17922244	17949490	27247	-	0	overlapStart	0	SNX5
chr20	17949153	17949768	616	*	X12299	92667	17949762	17971762	22001	+	0	overlapStart	0	MGME1
chr20	17950098	17950138	41	*	X12300	27131	17922244	17949490	27247	-	607	upstream	607	SNX5
chr20	18039870	18039953	84	*	X12301	58495	18004796	18038521	33726	-	1348	upstream	1348	OVOL2
chr20	18118303	18118832	530	*	X12302	100303755	18118499	18123812	5314	+	0	overlapStart	0	PET117
chr20	18447964	18448100	137	*	X12303	10621	18448033	18465286	17254	+	0	overlapStart	0	POLR3F
chr20	18447964	18448100	137	*	X12303	55184	18364011	18447829	83819	-	134	upstream	134	DZANK1
chr20	18477728	18478017	290	*	X12304	10741	18467188	18477887	10700	-	0	overlapStart	0	RBBP9
chr20	18547890	18548191	302	*	X12305	388789	18548073	18550203	2131	+	0	overlapStart	0	SMIM26
chr20	18548205	18548243	39	*	X12306	388789	18548073	18550203	2131	+	0	inside	131	SMIM26
chr20	18568586	18568876	291	*	X12307	92675	18568556	18744560	176005	+	0	inside	29	DTD1
chr20	19192475	19192489	15	*	X12311	57419	19193290	19703541	510252	+	800	upstream	800	SLC24A3
chr20	19997827	19998092	266	*	X12314	51126	19997934	20014273	16340	+	0	overlapStart	0	NAA20
chr20	21106734	21106806	73	*	X12315	55857	21106624	21227258	120635	+	0	inside	109	KIZ
chr20	21283806	21283996	191	*	X12316	22803	21283942	21370463	86522	+	0	overlapStart	0	XRN2
chr20	21284008	21284161	154	*	X12317	22803	21283942	21370463	86522	+	0	inside	65	XRN2
chr20	21284218	21284288	71	*	X12318	22803	21283942	21370463	86522	+	0	inside	275	XRN2
chr20	23342295	23342468	174	*	X12320	64412	23342819	23353683	10865	+	350	upstream	350	GZF1
chr20	23401984	23402137	154	*	X12321	63908	23355156	23402156	47001	-	0	inside	18	NAPB
chr20	23402232	23402267	36	*	X12322	63908	23355156	23402156	47001	-	75	upstream	75	NAPB
chr20	23402365	23402392	28	*	X12323	63908	23355156	23402156	47001	-	208	upstream	208	NAPB
chr20	23618423	23618626	204	*	X12324	1471	23608534	23618574	10041	-	0	overlapStart	0	CST3
chr20	24973220	24973306	87	*	X12325	57136	24943580	24973425	29846	-	0	inside	118	APMAP
chr20	24973333	24973640	308	*	X12326	57136	24943580	24973425	29846	-	0	overlapStart	0	APMAP
chr20	25176112	25176139	28	*	X12329	955	25176339	25207360	31022	+	199	upstream	199	ENTPD6
chr20	25176271	25176493	223	*	X12330	955	25176339	25207360	31022	+	0	overlapStart	0	ENTPD6
chr20	25228766	25228883	118	*	X12331	5834	25228706	25278648	49943	+	0	inside	59	PYGB
chr20	25228899	25228913	15	*	X12332	5834	25228706	25278648	49943	+	0	inside	192	PYGB
chr20	25371340	25371480	141	*	X12333	26090	25275379	25371618	96240	-	0	inside	137	ABHD12
chr20	25371665	25371673	9	*	X12334	26090	25275379	25371618	96240	-	46	upstream	46	ABHD12
chr20	25388238	25388388	151	*	X12335	9837	25388323	25429191	40869	+	0	overlapStart	0	GINS1
chr20	25388448	25388540	93	*	X12336	9837	25388323	25429191	40869	+	0	inside	124	GINS1
chr20	25604433	25604473	41	*	X12339	140838	25593573	25604648	11076	-	0	inside	174	NANP
chr20	25604786	25604858	73	*	X12340	140838	25593573	25604648	11076	-	137	upstream	137	NANP
chr20	25677239	25677474	236	*	X12341	26152	25654851	25677469	22619	-	0	overlapStart	0	ZNF337
chr20	25990427	25990651	225	*	X12342	100134868	25990435	26002430	11996	+	0	overlapStart	0	LOC100134868
chr20	26188610	26189341	732	*	X12343	724033	26188822	26188914	93	-	0	includeFeature	0	MIR663A
chr20	26189909	26190120	212	*	X12344	284801	26167655	26189869	22215	-	39	upstream	39	MIR663AHG
chr20	26189909	26190120	212	*	X12344	724033	26188822	26188914	93	-	994	upstream	994	MIR663A
chr20	29611715	29611737	23	*	X12347	284802	29611879	29653908	42030	+	141	upstream	141	FRG1BP
chr20	29611751	29611798	48	*	X12348	284802	29611879	29653908	42030	+	80	upstream	80	FRG1BP
chr20	29611841	29612066	226	*	X12349	284802	29611879	29653908	42030	+	0	overlapStart	0	FRG1BP
chr20	29612086	29612346	261	*	X12350	284802	29611879	29653908	42030	+	0	inside	206	FRG1BP
chr20	30102021	30102185	165	*	X12351	81502	30102241	30157370	55130	+	55	upstream	55	HM13
chr20	30102259	30102446	188	*	X12352	81502	30102241	30157370	55130	+	0	inside	17	HM13
chr20	30327060	30327121	62	*	X12353	22974	30326904	30389603	62700	+	0	inside	155	TPX2
chr20	30697184	30697231	48	*	X12357	9777	30697309	30755061	57753	+	77	upstream	77	TM9SF4
chr20	30697259	30697292	34	*	X12358	9777	30697309	30755061	57753	+	16	upstream	16	TM9SF4
chr20	30697400	30697448	49	*	X12359	9777	30697309	30755061	57753	+	0	inside	90	TM9SF4
chr20	30697477	30697677	201	*	X12360	9777	30697309	30755061	57753	+	0	inside	167	TM9SF4
chr20	30795429	30795531	103	*	X12361	23509	30795696	30826467	30772	+	164	upstream	164	POFUT1
chr20	30795429	30795531	103	*	X12361	5326	30780307	30795546	15240	-	0	inside	14	PLAGL2
chr20	30795657	30795854	198	*	X12362	23509	30795696	30826467	30772	+	0	overlapStart	0	POFUT1
chr20	30795657	30795854	198	*	X12362	5326	30780307	30795546	15240	-	110	upstream	110	PLAGL2
